acc,Key,Sample,AMIKAC_MIC,Unnamed: 3,AMOXIC_MIC,Unnamed: 5,AMOCL2_MIC,Unnamed: 7,AMOCL_MIC,Unnamed: 9,AZTREO_MIC,Unnamed: 11,CEFEP_MIC,Unnamed: 13,CEFOTA_MIC,Unnamed: 15,CEFTAZ_MIC,Unnamed: 17,CFZAVI_MIC,Unnamed: 19,CIPROF_MIC,Unnamed: 21,COLLIST_MIC,Unnamed: 23,ERTAPENEM_MIC,Unnamed: 25,FZNTAZO_MIC,Unnamed: 27,GENTAM_MIC,Unnamed: 29,IMIPENEM_MIC,Unnamed: 31,MEROPENEM_MIC,Unnamed: 33,PIPERAC_MIC,Unnamed: 35,PIPTAZO_MIC,Unnamed: 37,TEMOC_MIC,Unnamed: 39,TIGEC_MIC,Unnamed: 41,TOBRAM_MIC,Unnamed: 43,TRISUL_MIC,Unnamed: 45
SRR20168783,18/0237,18-0237,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       1,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤       1,SUSC
SRR20168782,18/0245,18-0245,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168781,18/0254,18-0254,       4,SUSC, >      32,RESIST, >      64,RESIST,      32,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,, >      64,RESIST,       4,NOINTP,       1,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168779,18/0256,18-0256,≤       2,SUSC,       4,SUSC,       2,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       2,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168778,18/0274,18-0274,       8,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP, >       8,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,,,       8,SUSC,       8,NOINTP,     0.5,SUSC, >      16,RESIST,≤     0.5,SUSC
SRR20168777,18/0334,18-0334,≤       2,SUSC,       8,SUSC,       8,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,      16,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168776,18/0348,18-0348,≤       2,SUSC, >      32,RESIST,      32,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP, >       8,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,      16,NOINTP,≤    0.25,SUSC,       8,RESIST,≤     0.5,SUSC
SRR20168775,18/0362,18-0362,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP, >       8,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,      32,NOINTP,     0.5,SUSC,       4,INTER,≤     0.5,SUSC
SRR20168774,18/0421,18-0421,      16,INTER, >      32,RESIST, >      64,RESIST,      16,INTERM,       4,INTER,       2,INTER, >       8,RESIST,       4,INTER,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,       1,NOINTP,       1,SUSC,       1,SUSC,≤     0.5,SUSC,,,      64,RESIST,       8,NOINTP,     0.5,SUSC, >      16,RESIST, >      32,RESIST
SRR20168773,18/0423,18-0423,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168772,18/0432,18-0432,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,     0.5,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168771,18/0473,18-0473,       4,SUSC,       8,SUSC,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,       1,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,       1,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,      32,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168770,18/0475,18-0475,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168768,18/0609,18-0609,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168767,18/0654,18-0654,       4,SUSC, >      32,RESIST, >      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,      64,RESIST,      16,NOINTP,     0.5,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168766,18/0664,18-0664,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤       1,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       1,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168765,18/0665,18-0665,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,       2,RESIST,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,       4,SUSC,       4,SUSC,       8,NOINTP,       1,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168764,18/0702,18-0702,≤       2,SUSC, >      32,RESIST,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC, >      32,RESIST,≤       1,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168763,18/0703,18-0703,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP, >       8,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       8,NOINTP,≤    0.25,SUSC,       4,INTER, >      32,RESIST
SRR20168762,18/0747,18-0747,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, ≤    0.5,SUSC
SRR20168677,18/0755,18-0755,       4,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,       4,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,       1,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168676,18/0758,18-0758,≤       2,SUSC,       2,SUSC,       2,SUSC,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,    0.25,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168675,18/0771,18-0771,       4,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,      32,RESIST,       8,RESIST, >       8,RESIST,      16,RESIST,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,       1,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       8,SUSC,       8,NOINTP,     0.5,SUSC, >      16,RESIST, >      32,RESIST
SRR20168673,18/0815,18-0815,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,       1,SUSC,       2,SUSC, >      32,RESIST
SRR20168672,18/0932,18-0932,≤       2,SUSC, >      32,RESIST,      32,RESIST,      16,INTERM,      16,RESIST,      16,RESIST, >       8,RESIST,       4,INTER,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,       1,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168671,18/0974,18-0974,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168670,18/0978,18-0978,       8,SUSC,       8,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,       4,SUSC,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168669,18/1081,18-1081,       4,SUSC, >      32,RESIST,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168668,18/1121,18-1121,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168667,18/1193,18-1193,≤       2,SUSC, >      32,RESIST, >      64,RESIST,      32,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP, >       8,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,,,       8,SUSC,       8,NOINTP,     0.5,SUSC,       4,INTER, >      32,RESIST
SRR20168666,18/1198,18-1198,≤       2,SUSC, >      32,RESIST,      32,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168665,18/1238,18-1238,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,       1,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168664,18/1285,18-1285,≤       2,SUSC,       2,SUSC,       2,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,       8,RESIST,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤       1,SUSC,≤       2,SUSC,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168662,18/1310,18-1310,≤       2,SUSC,       8,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       1,SUSC,       8,NOINTP,       1,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168661,18/1323,18-1323,≤       2,SUSC,       8,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168660,18/1333,18-1333,≤       2,SUSC, >      32,RESIST,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,       1,INTER,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168659,18/1370,18-1370,≤       2,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP, >      16,RESIST,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,      16,INTER,       8,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168658,18/1374,18-1374,≤       2,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       2,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168657,18/1386,18-1386,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,≤       2,SUSC,       4,NOINTP,≤    0.25,SUSC,       2,SUSC,≤     0.5,SUSC
SRR20168656,18/1414,18-1414,≤       2,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,     0.5,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168655,18/1439,18-1439,≤       2,SUSC, >      32,RESIST, >      64,RESIST,      32,RESIST,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,     0.5,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,      32,RESIST,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168654,18/1449,18-1449,≤       2,SUSC, >      32,RESIST,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,       2,INTER,≤       1,SUSC, >      32,RESIST
SRR20168653,18/1469,18-1469,       4,SUSC,       8,SUSC,       4,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,     0.5,SUSC,      0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       4,INTER,≤     0.5,SUSC,≤     0.12,SUSC,≤       2,SUSC,       4,SUSC,       8,NOINTP,       1,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168650,18/1887,18-1887,≤       2,SUSC, >      32,RESIST,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168733,85/0056,85-056,≤       2,SUSC,       4,SUSC,       2,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168732,85/0143,85-143,≤       2,SUSC,       8,SUSC,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168731,85/0242,85-242,≤       2,SUSC,       4,SUSC,       2,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       8,NOINTP,≤    0.25,SUSC,       2,SUSC, >      32,RESIST
SRR20168730,85/0286,85-286,≤       2,SUSC,       4,SUSC,       2,SUSC,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168729,85/0324,85-324,≤       2,SUSC,       8,SUSC,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168728,85/0346,85-346,       4,SUSC,       4,SUSC,       4,SUSC,       4,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168727,85/0406,85-406,≤       2,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       2,NOINTP,≤    0.25,SUSC,≤       1,SUSC, >      32,RESIST
SRR20168726,85/0456,85-456,       4,SUSC, >      32,RESIST,      16,RESIST,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       4,NOINTP,≤    0.25,SUSC,       2,SUSC,≤     0.5,SUSC
SRR20168725,85/0462,85-462,       4,SUSC, >      32,RESIST,      16,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       2,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,≤       1,SUSC,       8,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168723,85/0481,85-481,≤       2,SUSC,       8,SUSC,       8,SUSC,       8,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       2,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
SRR20168722,90/0036,90-036,≤       2,SUSC, >      32,RESIST,      64,RESIST,      16,INTERM,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,≤     0.5,NOINTP,≤    0.06,SUSC,≤     0.5,SUSC,≤    0.12,SUSC,≤     0.5,NOINTP,       1,SUSC,≤     0.5,SUSC,≤     0.5,SUSC,,,       4,SUSC,       4,NOINTP,≤    0.25,SUSC,≤       1,SUSC,≤     0.5,SUSC
